Job started:  Wed Apr 15 19:32:09 EDT 2026
Node:         rg32402
Array task:   13  (seed=1  scale=7.5  eta=0.1)
Loading model from models/ldm/stable-diffusion-v1/model.ckpt
Global Step: 470000
LatentDiffusion: Running in eps-prediction mode
DiffusionWrapper has 859.52 M params.
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 4, 32, 32) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
Creating invisible watermark encoder (see https://github.com/ShieldMnt/invisible-watermark)...
Subtracting 1 from DDIM time indices to match the dimension.
Data shape for DDIM sampling is (1, 4, 64, 64), eta 0.1
Running DDIM Sampling with 1000 timesteps
Loss:  182.63180541992188
Loss:  436.2823791503906
Loss:  328.8586730957031
Loss:  286.66290283203125
Loss:  268.35150146484375
Loss:  265.59619140625
Loss:  258.8442077636719
Loss:  251.8369903564453
Loss:  285.5177307128906
Loss:  315.8275451660156
Loss:  299.5788879394531
Loss:  267.62689208984375
Loss:  239.7100830078125
Loss:  231.37026977539062
Loss:  214.5387725830078
Loss:  228.8031463623047
Loss:  218.5059814453125
Loss:  233.72312927246094
Loss:  194.22242736816406
Loss:  192.94741821289062
Loss:  194.20237731933594
Loss:  215.1885528564453
Loss:  179.10064697265625
Loss:  191.92958068847656
Loss:  186.46229553222656
Loss:  188.42062377929688
Loss:  170.41677856445312
Loss:  172.4442138671875
Loss:  169.75733947753906
Loss:  169.2932891845703
Loss:  156.05978393554688
Loss:  160.70750427246094
Loss:  158.12364196777344
Loss:  157.76785278320312
Loss:  144.59962463378906
Loss:  148.59616088867188
Loss:  143.37423706054688
Loss:  149.6568145751953
Loss:  133.88653564453125
Loss:  141.04754638671875
Loss:  149.0492706298828
Loss:  122.5221176147461
Loss:  119.5560073852539
Loss:  126.20232391357422
Loss:  128.93112182617188
Loss:  133.92990112304688
Loss:  135.00680541992188
Loss:  116.01516723632812
Loss:  118.1522445678711
Loss:  118.3779296875
Loss:  121.14554595947266
Loss:  127.19010162353516
Loss:  122.44686126708984
Loss:  129.98779296875
Loss:  102.00277709960938
Loss:  110.80006408691406
Loss:  111.42424774169922
Loss:  114.29182434082031
Loss:  115.00231170654297
Loss:  120.99412536621094
Loss:  112.14500427246094
Loss:  108.22663116455078
Loss:  109.28900146484375
Loss:  112.92501831054688
Loss:  112.10969543457031
Loss:  107.16834259033203
Loss:  106.38310241699219
Loss:  106.0972900390625
Loss:  100.89178466796875
Loss:  102.01876831054688
Loss:  105.05656433105469
Loss:  107.19698333740234
Loss:  106.77888488769531
Loss:  103.9539794921875
Loss:  99.69780731201172
Loss:  103.4283218383789
Loss:  101.50759887695312
Loss:  100.67948913574219
Loss:  98.07691955566406
Loss:  100.09611511230469
Loss:  100.97480010986328
Loss:  99.88636779785156
Loss:  96.43695831298828
Loss:  94.71016693115234
Loss:  97.54545593261719
Loss:  95.34526824951172
Loss:  92.66089630126953
Loss:  93.4021987915039
Loss:  96.09169006347656
Loss:  99.70100402832031
Loss:  94.65091705322266
Loss:  89.2816390991211
Loss:  87.489501953125
Loss:  90.7673568725586
Loss:  94.47071075439453
Loss:  89.92649841308594
Loss:  89.658447265625
Loss:  90.05010986328125
Loss:  89.62083435058594
Loss:  88.47972869873047
Loss:  88.338623046875
Loss:  87.11549377441406
Loss:  87.94970703125
Loss:  85.9448013305664
Loss:  85.3438720703125
Loss:  86.4683609008789
Loss:  86.4415512084961
Loss:  88.92395782470703
Loss:  87.55835723876953
Loss:  82.05265808105469
Loss:  82.04306030273438
Loss:  83.35737609863281
Loss:  85.4870376586914
Loss:  80.98213958740234
Loss:  80.52401733398438
Loss:  80.60892486572266
Loss:  81.15484619140625
Loss:  80.76908111572266
Loss:  79.79200744628906
Loss:  80.02732849121094
Loss:  79.67216491699219
Loss:  78.21543884277344
Loss:  76.9974594116211
Loss:  77.84280395507812
Loss:  78.0560073852539
Loss:  76.54591369628906
Loss:  75.66320037841797
Loss:  75.92621612548828
Loss:  75.91712951660156
Loss:  74.66065216064453
Loss:  74.15756225585938
Loss:  74.35274505615234
Loss:  74.3847427368164
Loss:  72.9483413696289
Loss:  72.57635498046875
