Job started:  Thu Apr 16 14:50:08 EDT 2026
Node:         rg32403
Array task:   2  (seed=2)
Loading model from models/ldm/stable-diffusion-v1/model.ckpt
Global Step: 470000
LatentDiffusion: Running in eps-prediction mode
DiffusionWrapper has 859.52 M params.
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 4, 32, 32) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
Creating invisible watermark encoder (see https://github.com/ShieldMnt/invisible-watermark)...
Subtracting 1 from DDIM time indices to match the dimension.
Data shape for DDIM sampling is (1, 4, 64, 64), eta 0.0
Running DDIM Sampling with 1000 timesteps
Loss:  127.54454803466797
Loss:  283.71929931640625
Loss:  265.00640869140625
Loss:  219.01060485839844
Loss:  236.41929626464844
Loss:  276.11395263671875
Loss:  223.620849609375
Loss:  187.01495361328125
Loss:  221.62684631347656
Loss:  179.5364532470703
Loss:  183.76455688476562
Loss:  146.14901733398438
Loss:  152.2824249267578
Loss:  145.71783447265625
Loss:  163.67637634277344
Loss:  135.07223510742188
Loss:  150.25714111328125
Loss:  130.67584228515625
Loss:  148.77737426757812
Loss:  123.84868621826172
Loss:  143.0447540283203
Loss:  118.2329330444336
Loss:  138.5337371826172
Loss:  112.54389953613281
Loss:  132.6282958984375
Loss:  109.41468048095703
Loss:  128.82562255859375
Loss:  105.5535659790039
Loss:  124.27290344238281
Loss:  102.99031829833984
Loss:  121.50357818603516
Loss:  100.02670288085938
Loss:  117.62560272216797
Loss:  98.35581970214844
Loss:  115.45812225341797
Loss:  95.83841705322266
Loss:  112.43439483642578
Loss:  94.09435272216797
Loss:  110.37409973144531
Loss:  91.92652130126953
Loss:  107.69569396972656
Loss:  90.16587829589844
Loss:  105.82157135009766
Loss:  87.87696075439453
Loss:  103.03044128417969
Loss:  85.91364288330078
Loss:  100.88037872314453
Loss:  83.36585235595703
Loss:  98.08002471923828
Loss:  81.45783233642578
Loss:  95.59400939941406
Loss:  79.1303939819336
Loss:  92.6476058959961
Loss:  77.66773223876953
Loss:  90.39299774169922
Loss:  75.60249328613281
Loss:  87.73673248291016
Loss:  74.18318939208984
Loss:  85.75724792480469
Loss:  72.63069915771484
Loss:  83.54347229003906
Loss:  71.36907196044922
Loss:  81.19084167480469
Loss:  70.73590850830078
Loss:  79.9428482055664
Loss:  70.18937683105469
Loss:  76.84538269042969
Loss:  68.65856170654297
Loss:  76.2036361694336
Loss:  67.80486297607422
Loss:  73.60000610351562
Loss:  66.49788665771484
Loss:  72.52342224121094
Loss:  67.07161712646484
Loss:  69.65823364257812
Loss:  65.5014877319336
Loss:  68.85053253173828
Loss:  65.07998657226562
Loss:  67.31070709228516
Loss:  63.09296417236328
Loss:  67.27808380126953
Loss:  62.69690704345703
Loss:  64.0174560546875
Loss:  62.414119720458984
Loss:  62.937232971191406
Loss:  61.46857833862305
Loss:  65.50437927246094
Loss:  58.893760681152344
Loss:  60.390716552734375
Loss:  59.69825744628906
Loss:  59.59074020385742
