Job started:  Wed Apr 15 19:41:31 EDT 2026
Node:         rg32402
Array task:   23  (seed=2  scale=7.5  eta=0.5)
Loading model from models/ldm/stable-diffusion-v1/model.ckpt
Global Step: 470000
LatentDiffusion: Running in eps-prediction mode
DiffusionWrapper has 859.52 M params.
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 4, 32, 32) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
Creating invisible watermark encoder (see https://github.com/ShieldMnt/invisible-watermark)...
Subtracting 1 from DDIM time indices to match the dimension.
Data shape for DDIM sampling is (1, 4, 64, 64), eta 0.5
Running DDIM Sampling with 1000 timesteps
Loss:  234.9324951171875
Loss:  281.49493408203125
Loss:  309.0155334472656
Loss:  246.97447204589844
Loss:  240.5020294189453
Loss:  221.7119140625
Loss:  208.318603515625
Loss:  310.2828063964844
Loss:  269.6802062988281
Loss:  285.4591064453125
Loss:  237.18199157714844
Loss:  218.5956573486328
Loss:  210.54736328125
Loss:  213.8502960205078
Loss:  276.03668212890625
Loss:  228.6949005126953
Loss:  189.35032653808594
Loss:  174.68630981445312
Loss:  164.81089782714844
Loss:  165.2586669921875
Loss:  206.38462829589844
Loss:  175.8803253173828
Loss:  185.14451599121094
Loss:  182.05401611328125
Loss:  196.94491577148438
Loss:  173.77359008789062
Loss:  169.13734436035156
Loss:  150.53729248046875
Loss:  169.39236450195312
Loss:  173.9855194091797
Loss:  169.60516357421875
Loss:  151.5152587890625
Loss:  164.32154846191406
Loss:  166.5448455810547
Loss:  176.9416961669922
Loss:  138.66165161132812
Loss:  145.2057647705078
Loss:  145.65432739257812
Loss:  182.79055786132812
Loss:  140.63206481933594
Loss:  138.09629821777344
Loss:  131.60838317871094
Loss:  146.3711395263672
Loss:  141.9580078125
Loss:  159.33270263671875
Loss:  124.74493408203125
Loss:  128.11903381347656
Loss:  134.71031188964844
Loss:  141.64231872558594
Loss:  129.38816833496094
Loss:  143.42149353027344
Loss:  130.18740844726562
Loss:  128.6163330078125
Loss:  132.37770080566406
Loss:  135.0602264404297
Loss:  125.39469909667969
Loss:  130.3596649169922
Loss:  122.08787536621094
Loss:  131.72879028320312
Loss:  119.4220199584961
Loss:  126.94410705566406
Loss:  118.23539733886719
Loss:  123.58699798583984
Loss:  117.50363159179688
Loss:  124.40352630615234
Loss:  118.50312805175781
Loss:  124.07462310791016
Loss:  119.17311096191406
Loss:  117.02489471435547
Loss:  114.75504302978516
Loss:  116.04179382324219
Loss:  115.29769897460938
Loss:  118.13272094726562
Loss:  109.76892852783203
Loss:  108.72016906738281
Loss:  101.2513198852539
Loss:  110.2611083984375
Loss:  119.37474060058594
Loss:  106.11531829833984
Loss:  103.73240661621094
Loss:  105.25202178955078
Loss:  110.07257080078125
Loss:  108.42509460449219
Loss:  108.2294921875
Loss:  103.30297088623047
Loss:  103.00806427001953
Loss:  97.94544219970703
Loss:  98.62213134765625
Loss:  98.16706848144531
Loss:  100.18777465820312
Loss:  98.4630126953125
Loss:  96.53280639648438
Loss:  100.146240234375
Loss:  94.23265838623047
Loss:  97.00191497802734
Loss:  92.5364761352539
Loss:  94.01573181152344
Loss:  89.2918930053711
Loss:  92.9075927734375
Loss:  88.20669555664062
Loss:  90.55980682373047
Loss:  90.61759185791016
Loss:  95.45470428466797
Loss:  90.4629135131836
Loss:  88.99422454833984
Loss:  87.30802917480469
Loss:  88.65724182128906
Loss:  84.63545989990234
Loss:  85.6974105834961
Loss:  85.66920471191406
Loss:  87.36043548583984
Loss:  85.34068298339844
Loss:  85.7364501953125
Loss:  84.69954681396484
Loss:  86.9185791015625
Loss:  81.36575317382812
Loss:  82.10852813720703
Loss:  82.26983642578125
Loss:  85.85347747802734
Loss:  78.24195861816406
Loss:  79.89998626708984
Loss:  79.29801177978516
Loss:  80.4754409790039
Loss:  79.51969146728516
Loss:  82.22062683105469
Loss:  78.26594543457031
Loss:  77.82264709472656
Loss:  77.42045593261719
Loss:  81.13108825683594
Loss:  76.24706268310547
Loss:  78.29256439208984
Loss:  77.07266998291016
Loss:  79.26000213623047
Loss:  76.33598327636719
Loss:  75.59846496582031
Loss:  75.30232238769531
Loss:  78.02458190917969
Loss:  74.6268081665039
Loss:  74.99425506591797
Loss:  74.83061218261719
Loss:  78.23668670654297
Loss:  71.77994537353516
Loss:  71.74312591552734
Loss:  72.18109130859375
Loss:  74.60224151611328
Loss:  69.18289184570312
Loss:  68.40035247802734
Loss:  69.74547576904297
Loss:  71.83512115478516
Loss:  71.16022491455078
Loss:  72.32466125488281
Loss:  70.61052703857422
Loss:  72.0521011352539
Loss:  69.71075439453125
Loss:  69.59840393066406
Loss:  69.16565704345703
Loss:  70.45338439941406
Loss:  68.50020599365234
Loss:  67.5602798461914
Loss:  66.26081848144531
Loss:  67.70819091796875
Loss:  67.46399688720703
Loss:  71.5762939453125
Loss:  66.36473846435547
Loss:  66.4696273803711
Loss:  66.06204986572266
Loss:  67.52851104736328
Loss:  67.0959701538086
Loss:  71.21990966796875
Loss:  65.85066986083984
Loss:  66.6199951171875
Loss:  64.29716491699219
Loss:  64.55996704101562
Loss:  65.75426483154297
Loss:  65.5960922241211
Loss:  64.12487030029297
Loss:  63.951171875
Loss:  64.76042175292969
Loss:  64.77804565429688
Loss:  65.97181701660156
Loss:  63.157466888427734
Loss:  62.689571380615234
Loss:  63.25709533691406
Loss:  63.79255294799805
Loss:  63.73575973510742
Loss:  62.81147384643555
Loss:  62.710418701171875
Loss:  62.80030059814453
Loss:  62.71802520751953
Loss:  66.07357025146484
Loss:  63.097530364990234
Loss:  61.785865783691406
Loss:  60.964595794677734
Loss:  61.10028076171875
Loss:  60.12810134887695
Loss:  60.435970306396484
Loss:  59.65045928955078
Loss:  60.52936553955078
Loss:  60.200592041015625
Loss:  60.84686279296875
Loss:  59.275333404541016
Loss:  59.1310920715332
Loss:  58.75914001464844
Loss:  59.586429595947266
Loss:  58.99623489379883
Loss:  59.28303146362305
Loss:  59.024559020996094
Loss:  60.957977294921875
Loss:  59.29045486450195
Loss:  58.64852523803711
Loss:  58.49393081665039
Loss:  59.421634674072266
Loss:  57.74822998046875
Loss:  57.85205078125
Loss:  58.16745376586914
Loss:  60.30132293701172
Loss:  59.70745086669922
Loss:  58.605587005615234
Loss:  57.04507827758789
Loss:  57.07284927368164
Loss:  57.194541931152344
Loss:  57.7082633972168
Loss:  56.565399169921875
Loss:  56.37910842895508
Loss:  56.78893280029297
Loss:  57.89690017700195
Loss:  56.62307357788086
Loss:  56.79469680786133
Loss:  56.89188766479492
Loss:  57.23834228515625
Loss:  56.21132278442383
Loss:  56.05814743041992
Loss:  56.633506774902344
Loss:  56.57362747192383
Loss:  56.21076965332031
Loss:  55.876808166503906
Loss:  55.800628662109375
Loss:  56.03025817871094
Loss:  55.534271240234375
Loss:  55.3862419128418
Loss:  55.33247375488281
Loss:  55.321224212646484
Loss:  54.91289520263672
Loss:  55.28480911254883
Loss:  55.67092514038086
Loss:  54.73268127441406
Loss:  54.45151138305664
Loss:  54.642791748046875
Loss:  54.64432144165039
Loss:  54.67426300048828
Loss:  54.212738037109375
Loss:  54.29300308227539
Loss:  53.745487213134766
Loss:  53.69003677368164
Loss:  53.7296028137207
Loss:  53.88249206542969
Loss:  53.39398193359375
Loss:  53.24385070800781
Loss:  53.17779541015625
Loss:  53.294532775878906
Loss:  53.39419937133789
Loss:  54.00141143798828
Loss:  53.255062103271484
Loss:  53.23025894165039
Loss:  52.91965103149414
Loss:  52.85520935058594
Loss:  52.74653625488281
Loss:  52.63636016845703
Loss:  52.40498352050781
Loss:  52.43606948852539
Loss:  52.30830383300781
Loss:  52.3707275390625
Loss:  52.20533752441406
Loss:  52.32094955444336
Loss:  51.76128387451172
Loss:  51.629451751708984
Loss:  51.41044616699219
Loss:  51.41193771362305
Loss:  51.3419303894043
Loss:  51.464324951171875
Loss:  51.22695541381836
Loss:  51.3482551574707
Loss:  51.15538024902344
Loss:  51.16499710083008
Loss:  51.080711364746094
Loss:  51.08519744873047
Loss:  51.047264099121094
Loss:  50.742496490478516
Loss:  50.719696044921875
Loss:  50.61534118652344
Loss:  50.64778137207031
Loss:  50.661041259765625
Loss:  50.80048751831055
Loss:  50.82002639770508
Loss:  50.633689880371094
Loss:  50.650081634521484
Loss:  50.53003692626953
Loss:  50.269256591796875
Loss:  50.22709274291992
Loss:  50.0589485168457
Loss:  50.10470962524414
Loss:  50.01988220214844
Loss:  49.858638763427734
Loss:  49.8530158996582
Loss:  49.92319107055664
Loss:  50.061580657958984
Loss:  49.992069244384766
Loss:  50.06316375732422
Loss:  49.715293884277344
Loss:  49.56918716430664
Loss:  49.528045654296875
Loss:  49.402374267578125
Loss:  49.40891647338867
Loss:  49.450313568115234
Loss:  49.44126510620117
Loss:  49.637611389160156
Loss:  49.471805572509766
Loss:  49.48781967163086
Loss:  49.50374221801758
Loss:  49.32948684692383
Loss:  49.21635437011719
Loss:  49.296470642089844
Loss:  49.19188690185547
Loss:  49.196495056152344
Loss:  49.010074615478516
Loss:  49.01872634887695
Loss:  48.917808532714844
Loss:  48.979732513427734
Loss:  48.92655563354492
Loss:  48.91035079956055
Loss:  48.87046432495117
Loss:  48.90481185913086
Loss:  48.83322525024414
Loss:  48.83656311035156
Loss:  48.623538970947266
Loss:  48.534793853759766
Loss:  48.48569107055664
Loss:  48.53468704223633
Loss:  48.44817352294922
Loss:  48.44004821777344
Loss:  48.40585708618164
Loss:  48.43620300292969
Loss:  48.48558807373047
Loss:  48.45117950439453
Loss:  48.348419189453125
Loss:  48.40193176269531
Loss:  48.26074981689453
Loss:  48.34126663208008
Loss:  48.129634857177734
Loss:  48.145347595214844
Loss:  48.067203521728516
Loss:  48.086307525634766
Loss:  48.039119720458984
Loss:  48.05913543701172
Loss:  47.9635009765625
Loss:  47.924346923828125
Loss:  47.89516830444336
Loss:  47.82849884033203
Loss:  47.76284408569336
Loss:  47.79549026489258
Loss:  47.81768798828125
Loss:  47.67120361328125
Loss:  47.63523483276367
Loss:  47.61344528198242
Loss:  47.50040817260742
Loss:  47.56513595581055
Loss:  47.50815963745117
Loss:  47.513153076171875
Loss:  47.42446517944336
Loss:  47.386962890625
Loss:  47.34769821166992
Loss:  47.282718658447266
Loss:  47.298728942871094
Loss:  47.236934661865234
Loss:  47.21166229248047
Loss:  47.17052459716797
Loss:  47.151546478271484
Loss:  47.15811538696289
Loss:  47.070343017578125
Loss:  47.10044860839844
Loss:  47.09794616699219
Loss:  47.17559814453125
Loss:  47.107913970947266
Loss:  47.137229919433594
Loss:  47.00165939331055
Loss:  46.8902702331543
Loss:  46.8856315612793
Loss:  46.928688049316406
Loss:  46.85382080078125
Loss:  46.91310501098633
Loss:  46.79433059692383
Loss:  46.773685455322266
Loss:  46.741878509521484
Loss:  46.73911666870117
Loss:  46.6902961730957
Loss:  46.70454788208008
Loss:  46.649131774902344
Loss:  46.60057830810547
Loss:  46.54444122314453
Loss:  46.60163497924805
Loss:  46.46140670776367
Loss:  46.48884201049805
Loss:  46.50636291503906
Loss:  46.51865768432617
Loss:  46.47545623779297
Loss:  46.50123596191406
Loss:  46.433631896972656
Loss:  46.35310745239258
Loss:  46.3991813659668
Loss:  46.3260498046875
Loss:  46.229400634765625
Loss:  46.25712966918945
Loss:  46.13283157348633
Loss:  46.06965637207031
Loss:  46.142738342285156
Loss:  46.1460075378418
Loss:  46.19911193847656
Loss:  46.15118408203125
Loss:  46.03712844848633
Loss:  46.15846252441406
Loss:  45.97019958496094
Loss:  45.976776123046875
Loss:  45.96982955932617
Loss:  45.999210357666016
Loss:  46.022125244140625
Loss:  46.07003402709961
Loss:  45.880348205566406
Loss:  45.84580612182617
Loss:  45.827457427978516
Loss:  45.80867004394531
Loss:  45.780025482177734
Loss:  45.77486801147461
Loss:  45.84727478027344
Loss:  45.71841812133789
Loss:  45.63860321044922
Loss:  45.5827751159668
Loss:  45.57781219482422
Loss:  45.6036376953125
Loss:  45.62856674194336
Loss:  45.62986755371094
Loss:  45.487274169921875
Loss:  45.49909973144531
Loss:  45.43939971923828
Loss:  45.47604751586914
Loss:  45.42292022705078
Loss:  45.498836517333984
Loss:  45.397544860839844
Loss:  45.47627639770508
Loss:  45.3228874206543
Loss:  45.34226608276367
Loss:  45.283226013183594
Loss:  45.34561538696289
Loss:  45.15848922729492
Loss:  45.19737243652344
Loss:  45.21863555908203
Loss:  45.24293518066406
Loss:  45.23104476928711
Loss:  45.228729248046875
Loss:  45.14338302612305
Loss:  45.13672637939453
Loss:  45.09701919555664
Loss:  45.175865173339844
Loss:  45.124595642089844
Loss:  45.057559967041016
Loss:  44.969398498535156
Loss:  44.97187805175781
Loss:  44.95731735229492
Loss:  45.01243591308594
Loss:  44.95473861694336
Loss:  44.90964126586914
Loss:  44.907039642333984
Loss:  44.90924072265625
Loss:  44.83170700073242
Loss:  44.85159683227539
Loss:  44.796016693115234
Loss:  44.88933181762695
Loss:  44.80436706542969
Loss:  44.836090087890625
Loss:  44.776885986328125
Loss:  44.74968719482422
Loss:  44.690773010253906
Loss:  44.686458587646484
Loss:  44.697044372558594
Loss:  44.6513557434082
Loss:  44.671051025390625
Loss:  44.71238327026367
Loss:  44.651588439941406
Loss:  44.680816650390625
Loss:  44.628173828125
Loss:  44.57306671142578
Loss:  44.5440673828125
Loss:  44.55549621582031
Loss:  44.49563217163086
Loss:  44.504032135009766
Loss:  44.51144790649414
Loss:  44.47486877441406
Loss:  44.41287612915039
Loss:  44.438560485839844
Loss:  44.402671813964844
Loss:  44.467987060546875
Loss:  44.3994026184082
Loss:  44.40834426879883
Loss:  44.34812927246094
Loss:  44.33744430541992
Loss:  44.27458953857422
Loss:  44.34504699707031
Loss:  44.24021911621094
Loss:  44.228729248046875
Loss:  44.24452209472656
Loss:  44.21274948120117
Loss:  44.215606689453125
Loss:  44.17542266845703
Loss:  44.10358810424805
Loss:  44.078773498535156
Loss:  44.16864013671875
Loss:  44.08658981323242
Loss:  44.11260223388672
Loss:  44.075260162353516
Loss:  44.07511520385742
Loss:  44.05125427246094
Loss:  44.04611587524414
Loss:  44.01679992675781
Loss:  43.996795654296875
Loss:  44.00080871582031
Loss:  43.997623443603516
Loss:  43.939971923828125
Loss:  43.90198516845703
Loss:  43.921932220458984
Loss:  43.88417053222656
Loss:  43.881839752197266
Loss:  43.88652420043945
Loss:  43.825279235839844
Loss:  43.824947357177734
Loss:  43.85123062133789
Loss:  43.77973556518555
Loss:  43.810211181640625
Loss:  43.746097564697266
Loss:  43.79560470581055
Loss:  43.770015716552734
Loss:  43.73303985595703
Loss:  43.73599624633789
Loss:  43.73466491699219
Loss:  43.70725631713867
Loss:  43.68338394165039
