Job started:  Wed Apr 15 16:35:57 EDT 2026
Node:         rg32202
Array task:   31  (seed=42  scale=7.5  eta=0.5)
Loading model from models/ldm/stable-diffusion-v1/model.ckpt
Global Step: 470000
LatentDiffusion: Running in eps-prediction mode
DiffusionWrapper has 859.52 M params.
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 4, 32, 32) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
Creating invisible watermark encoder (see https://github.com/ShieldMnt/invisible-watermark)...
Subtracting 1 from DDIM time indices to match the dimension.
Data shape for DDIM sampling is (1, 4, 64, 64), eta 0.5
Running DDIM Sampling with 1000 timesteps
Loss:  198.84420776367188
Loss:  308.2316589355469
Loss:  280.9999084472656
Loss:  247.14634704589844
Loss:  237.81448364257812
Loss:  234.40480041503906
Loss:  268.4286804199219
Loss:  217.63916015625
Loss:  213.94577026367188
Loss:  238.03384399414062
Loss:  276.35015869140625
Loss:  202.46437072753906
Loss:  195.69081115722656
Loss:  194.13104248046875
Loss:  220.51296997070312
Loss:  273.2826843261719
Loss:  201.53895568847656
Loss:  198.38125610351562
Loss:  191.901611328125
Loss:  206.10458374023438
Loss:  215.3206329345703
Loss:  244.41127014160156
Loss:  172.02845764160156
Loss:  173.19757080078125
Loss:  212.9971923828125
Loss:  212.9644775390625
Loss:  167.0222930908203
Loss:  177.69424438476562
Loss:  189.30479431152344
Loss:  184.25567626953125
Loss:  169.18435668945312
Loss:  172.13771057128906
Loss:  170.11416625976562
Loss:  161.9900665283203
Loss:  153.49945068359375
Loss:  151.76808166503906
Loss:  158.83172607421875
Loss:  154.78916931152344
Loss:  145.28607177734375
Loss:  139.92523193359375
Loss:  142.0989532470703
Loss:  135.79653930664062
Loss:  134.4291534423828
Loss:  138.05026245117188
Loss:  131.0208282470703
Loss:  131.93032836914062
Loss:  127.90402221679688
Loss:  134.7571563720703
Loss:  130.41009521484375
Loss:  126.19229125976562
Loss:  113.51170349121094
Loss:  109.79078674316406
Loss:  119.69622802734375
Loss:  125.07176971435547
Loss:  121.56539916992188
Loss:  124.52229309082031
Loss:  106.74040985107422
Loss:  115.65743255615234
Loss:  119.80371856689453
