Job started:  Wed Apr 15 16:32:53 EDT 2026
Node:         rg32301
Array task:   30  (seed=42  scale=7.5  eta=0.3)
Loading model from models/ldm/stable-diffusion-v1/model.ckpt
Global Step: 470000
LatentDiffusion: Running in eps-prediction mode
DiffusionWrapper has 859.52 M params.
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 4, 32, 32) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
Creating invisible watermark encoder (see https://github.com/ShieldMnt/invisible-watermark)...
Subtracting 1 from DDIM time indices to match the dimension.
Data shape for DDIM sampling is (1, 4, 64, 64), eta 0.3
Running DDIM Sampling with 1000 timesteps
Loss:  198.84420776367188
Loss:  308.5135498046875
Loss:  280.8211364746094
Loss:  246.80848693847656
Loss:  237.27059936523438
Loss:  233.35662841796875
Loss:  267.1855163574219
Loss:  218.5338592529297
Loss:  214.4413604736328
Loss:  250.23477172851562
Loss:  292.44757080078125
Loss:  258.86480712890625
Loss:  239.03414916992188
Loss:  230.36810302734375
Loss:  243.75991821289062
Loss:  203.7606658935547
Loss:  233.6040802001953
Loss:  196.7882080078125
Loss:  223.04141235351562
Loss:  204.56927490234375
Loss:  239.23147583007812
Loss:  175.88063049316406
Loss:  169.18235778808594
Loss:  174.40884399414062
Loss:  208.75588989257812
Loss:  181.91714477539062
Loss:  195.67526245117188
Loss:  161.5814971923828
Loss:  179.3672332763672
Loss:  164.7107391357422
Loss:  166.06387329101562
Loss:  156.65869140625
Loss:  161.70535278320312
Loss:  150.68218994140625
Loss:  154.2117919921875
Loss:  147.84971618652344
Loss:  150.7740478515625
Loss:  141.1556396484375
Loss:  128.6816864013672
Loss:  133.61959838867188
Loss:  141.77931213378906
Loss:  128.38397216796875
Loss:  133.10528564453125
Loss:  123.24301147460938
Loss:  135.1608123779297
Loss:  113.07510375976562
Loss:  120.65980529785156
Loss:  114.32074737548828
Loss:  125.14164733886719
Loss:  122.35594177246094
Loss:  121.22711944580078
Loss:  119.04692840576172
Loss:  113.79691314697266
Loss:  116.00431060791016
Loss:  112.84890747070312
Loss:  114.78487396240234
Loss:  115.85603332519531
Loss:  116.89710235595703
Loss:  119.5420913696289
Loss:  109.14591979980469
Loss:  113.44564819335938
Loss:  112.097412109375
Loss:  112.74549865722656
Loss:  110.64238739013672
Loss:  110.08598327636719
Loss:  110.82181549072266
Loss:  108.67912292480469
Loss:  107.37521362304688
Loss:  110.80939483642578
Loss:  101.19146728515625
Loss:  105.65972900390625
Loss:  105.50240325927734
Loss:  105.64031982421875
Loss:  107.89774322509766
Loss:  100.0373306274414
Loss:  101.07131958007812
Loss:  101.61980438232422
Loss:  102.55438995361328
Loss:  99.78239440917969
Loss:  99.27008056640625
Loss:  104.63754272460938
Loss:  103.21524047851562
Loss:  98.04812622070312
Loss:  99.1258544921875
Loss:  99.60164642333984
Loss:  99.73355102539062
Loss:  92.83599853515625
Loss:  95.17471313476562
Loss:  96.79608154296875
Loss:  98.07305908203125
Loss:  96.33260345458984
Loss:  95.20036315917969
Loss:  92.79827117919922
Loss:  92.58019256591797
Loss:  92.59432220458984
Loss:  94.30370330810547
Loss:  90.64413452148438
Loss:  91.6148910522461
Loss:  90.48320007324219
Loss:  85.74569702148438
Loss:  85.98826599121094
Loss:  86.67938232421875
Loss:  90.37503051757812
Loss:  91.5678939819336
Loss:  86.17915344238281
Loss:  85.67288970947266
Loss:  86.97492980957031
Loss:  87.38758850097656
Loss:  84.73539733886719
Loss:  87.13983154296875
Loss:  83.62735748291016
Loss:  82.89678955078125
Loss:  83.69976806640625
Loss:  84.41434478759766
Loss:  81.91276550292969
Loss:  82.4306411743164
Loss:  81.50334167480469
Loss:  81.3379135131836
Loss:  81.02357482910156
Loss:  81.60808563232422
Loss:  79.03839874267578
Loss:  78.36168670654297
Loss:  78.70072937011719
Loss:  79.40142822265625
Loss:  77.5560531616211
Loss:  78.9026870727539
Loss:  77.16490173339844
Loss:  77.34419250488281
Loss:  75.93390655517578
Loss:  76.90290832519531
Loss:  75.9581298828125
Loss:  78.0451889038086
Loss:  77.09358978271484
Loss:  72.92686462402344
Loss:  71.7963638305664
Loss:  73.28829956054688
Loss:  73.35011291503906
Loss:  76.18820190429688
Loss:  71.7075424194336
Loss:  71.49259185791016
Loss:  71.7516098022461
Loss:  73.74217224121094
Loss:  70.80521392822266
Loss:  71.48336029052734
Loss:  70.57550048828125
Loss:  71.59590148925781
Loss:  69.40966033935547
Loss:  70.06227111816406
Loss:  69.73741912841797
Loss:  71.2878189086914
Loss:  68.3488540649414
Loss:  68.5987319946289
Loss:  68.01287841796875
Loss:  69.39051818847656
Loss:  67.71692657470703
Loss:  67.84549713134766
Loss:  67.78234100341797
Loss:  68.44121551513672
Loss:  66.67627716064453
Loss:  67.29405975341797
Loss:  66.41089630126953
Loss:  66.95418548583984
Loss:  65.82372283935547
Loss:  66.7807388305664
Loss:  65.98661804199219
Loss:  65.976318359375
Loss:  64.9671401977539
Loss:  65.25580596923828
Loss:  64.88572692871094
Loss:  65.49614715576172
Loss:  64.6028060913086
Loss:  64.6414794921875
Loss:  63.897422790527344
Loss:  63.94654083251953
Loss:  62.61134338378906
Loss:  62.746315002441406
Loss:  62.09743881225586
Loss:  61.9019660949707
Loss:  60.87155532836914
Loss:  60.8078498840332
Loss:  60.52982711791992
Loss:  61.54902267456055
Loss:  60.349884033203125
Loss:  60.287109375
Loss:  61.12298583984375
Loss:  61.46068572998047
Loss:  59.7898063659668
Loss:  58.857025146484375
Loss:  58.59230422973633
Loss:  58.46208953857422
Loss:  58.506038665771484
Loss:  59.32579040527344
Loss:  59.653221130371094
Loss:  60.6123161315918
Loss:  60.721527099609375
Loss:  60.37813949584961
Loss:  59.9212760925293
Loss:  59.018348693847656
Loss:  59.08488082885742
Loss:  58.40876388549805
Loss:  58.93339538574219
Loss:  58.34645080566406
Loss:  58.668453216552734
Loss:  57.95777130126953
Loss:  57.6489372253418
Loss:  57.3836555480957
Loss:  57.4509391784668
Loss:  56.77306365966797
Loss:  56.53518295288086
Loss:  56.5963020324707
Loss:  57.381561279296875
Loss:  56.27168273925781
Loss:  56.355560302734375
Loss:  56.25495147705078
Loss:  56.850223541259766
Loss:  56.77216339111328
Loss:  58.3272705078125
Loss:  56.34499740600586
Loss:  56.0689811706543
Loss:  56.734249114990234
Loss:  57.04684066772461
Loss:  56.227394104003906
Loss:  56.54786682128906
Loss:  56.21382522583008
Loss:  57.323909759521484
Loss:  55.521034240722656
Loss:  55.037593841552734
Loss:  55.2382698059082
Loss:  56.17179870605469
Loss:  54.7752799987793
Loss:  54.54209899902344
Loss:  54.86730194091797
Loss:  54.91856002807617
Loss:  54.84598922729492
Loss:  55.50014114379883
Loss:  54.380950927734375
Loss:  54.61836624145508
Loss:  54.29057693481445
Loss:  55.99466323852539
Loss:  54.614593505859375
Loss:  54.15664291381836
Loss:  53.77379608154297
Loss:  53.815574645996094
Loss:  53.568077087402344
Loss:  54.2443733215332
Loss:  54.07888412475586
Loss:  53.89308547973633
Loss:  53.529571533203125
Loss:  54.088905334472656
Loss:  53.40577697753906
Loss:  52.96720504760742
Loss:  53.012351989746094
Loss:  53.425479888916016
Loss:  53.086761474609375
Loss:  53.6995849609375
Loss:  52.553062438964844
Loss:  52.515316009521484
Loss:  52.362125396728516
Loss:  52.69843292236328
Loss:  52.13055419921875
Loss:  52.28917694091797
Loss:  52.019561767578125
Loss:  52.11359405517578
